date,open,close,low,high,volume
2016-08-07,768.5920044000001,774.1919922,767.379004,777.3180054000001,1742780.0
2016-08-14,782.6699952,783.7539919999999,780.961804,786.3054078,985760.0
2016-08-21,779.276001,778.4819946,775.4427978,781.8479858,894260.0
2016-08-28,771.0660034,770.5640014,767.5879884,774.6900024,1009040.0
2016-09-04,769.4680054,769.7060180000001,766.3089966,772.6972046,1044800.0
2016-09-11,775.53500375,773.85249325,770.1100005000001,779.58123775,1373075.0
2016-09-18,762.371997,766.3680054,758.7059935999999,769.5479859999999,1429560.0
2016-09-25,776.1339965999999,777.4880004,772.7724118,780.6539918000001,1243460.0
2016-10-02,778.771997,778.2160035999999,774.1339965999999,783.4559935999999,1339240.0
2016-10-09,777.65,775.4799928,772.8660034000001,779.3969968,1189060.0
2016-10-16,782.2,782.3740110000001,777.502002,786.9920044,1140520.0
2016-10-23,792.8379884,794.6119996,790.2250120000001,799.1059816,1588080.0
2016-10-30,807.4540039999999,802.1139892,798.2740111999999,811.5639892,2388140.0
2016-11-06,774.8939942,772.2,766.5161986,781.6619992,2156820.0
2016-11-13,777.1099974000001,774.9840092000001,765.3939942,784.8,2534540.0
2016-11-20,759.2119874,758.163989,749.8499878,767.2651978,2050260.0
2016-11-27,766.807495,765.03500375,760.842499,769.9857635,1244550.0
2016-12-04,760.7260130000001,759.1079956,752.598999,768.973999,2117620.0
2016-12-11,767.1839964,771.7059936,762.4582029999999,774.3400024,1599040.0
2016-12-18,794.8160154,794.2179934,790.9829956,800.6972046,1986680.0
2016-12-25,793.2160034000001,793.2699952,788.5000124000001,795.8092038000001,990440.0
2017-01-01,787.6150055,782.80249025,780.0467375000001,790.19999675,1106050.0
